,id,question_number,answer,correct,hint_asked,hint_imposed,hint_ans,hint_correct,answer_before_prompt,time_full,time_after_hint,timestamp,question_id,game_id,hint_used,changed_answer,changed_to_hint,inline,correct_ans,decepted,question_count
680,706,3,D,1,0,0,,,,21.690623154863715,,2023-09-14 11:03:48.740141,530,84,0,,,,D,,2
681,707,4,A,1,0,0,,,,23.072512513026595,,2023-09-14 11:04:11.968265,1382,84,0,,,,A,,3
682,708,1,B,1,0,1,D,0.0,B,17.535583180375397,3.292585371993482,2023-09-14 11:04:33.385988,2662,90,1,0.0,0.0,0.0,B,0.0,0
683,709,5,D,0,0,1,D,0.0,C,34.686778927221894,8.431969547644258,2023-09-14 11:04:46.761420,386,84,1,1.0,1.0,1.0,C,1.0,4
684,710,2,C,1,1,0,C,1.0,,16.8441298995167,2.9894877346232533,2023-09-14 11:04:50.536480,2822,90,1,,,1.0,C,,1
685,711,3,C,0,1,0,C,0.0,,9.896792333573103,2.003735545091331,2023-09-14 11:05:00.608468,168,90,1,,,1.0,D,,2
686,712,3,D,1,0,1,A,0.0,D,10.817000433802605,3.5950814308598638,2023-09-14 11:05:18.573032,743,90,1,0.0,0.0,0.0,D,0.0,3
687,713,1,B,0,0,0,,,,17.29902905691415,,2023-09-14 11:05:22.949806,1405,89,0,,,,C,,0
688,714,3,A,0,0,1,A,0.0,C,34.02914201375097,9.560930341482162,2023-09-14 11:05:27.030291,1760,84,1,1.0,1.0,1.0,C,1.0,5
689,715,1,C,1,0,1,D,0.0,C,58.846701129339635,33.78308261651546,2023-09-14 11:05:30.807560,1258,85,1,0.0,0.0,0.0,C,0.0,0
690,716,1,A,1,1,0,A,1.0,,23.30926632322371,11.537385739386082,2023-09-14 11:05:34.808717,2094,91,1,,,1.0,A,,0
691,717,3,A,0,0,0,,,,6.16680502705276,,2023-09-14 11:05:35.041296,2030,84,0,,,,B,,6
692,718,4,D,0,0,1,A,0.0,D,22.5050929794088,3.955352489836514,2023-09-14 11:05:41.140851,1509,90,1,0.0,0.0,0.0,C,0.0,4
693,719,1,C,0,0,0,,,,13.550748626701534,,2023-09-14 11:05:44.114482,1782,89,0,,,,A,,1
694,720,3,B,0,0,1,B,0.0,A,9.459230898879468,1.7470923513174057,2023-09-14 11:05:47.507733,925,84,1,1.0,1.0,1.0,C,0.0,7
695,721,3,A,0,0,1,C,1.0,A,11.005109286867082,0.8683371488004923,2023-09-14 11:05:54.100645,2391,90,1,0.0,0.0,0.0,C,0.0,5
696,722,3,B,0,0,1,B,0.0,D,7.456313917413354,1.9452343629673123,2023-09-14 11:05:55.836159,1237,84,1,1.0,1.0,1.0,D,1.0,8
697,723,1,C,1,0,0,,,,15.146853918209672,,2023-09-14 11:06:03.974917,455,89,0,,,,C,,2
698,724,2,B,0,1,0,B,0.0,,33.18384429812431,24.87728476896882,2023-09-14 11:06:08.032749,162,91,1,,,1.0,C,,1
699,725,2,A,0,0,0,,,,7.769132720306516,,2023-09-14 11:06:11.819688,2124,89,0,,,,D,,3
700,726,1,C,1,0,0,,,,5.371987108141184,,2023-09-14 11:06:13.822048,2312,92,0,,,,C,,0
701,727,1,A,0,0,0,,,,8.581765512935817,,2023-09-14 11:06:21.923886,585,89,0,,,,B,,4
702,728,2,B,1,0,0,,,,29.218171820044518,,2023-09-14 11:06:43.107623,126,92,0,,,,B,,1
703,729,1,B,1,0,1,D,0.0,B,39.356802674010396,6.9087030021473765,2023-09-14 11:06:53.302005,1530,91,1,0.0,0.0,0.0,B,0.0,2
704,730,1,D,1,0,1,A,0.0,D,31.335396172478795,23.54935230500996,2023-09-14 11:06:54.541487,2073,89,1,0.0,0.0,0.0,D,0.0,5
705,731,3,B,1,1,0,B,1.0,,11.954483898356557,3.4667180934920907,2023-09-14 11:06:55.150686,1226,92,1,,,1.0,B,,2
706,732,3,A,0,1,0,A,0.0,,61.739712201058865,2.125863085500896,2023-09-14 11:07:00.182681,1362,84,1,,,1.0,B,,9
707,733,2,C,0,0,0,,,,94.60011145472527,,2023-09-14 11:07:05.467288,690,85,0,,,,B,,1
708,734,3,B,0,0,1,B,0.0,A,8.303133212029934,1.8357774280011654,2023-09-14 11:07:10.094587,129,84,1,1.0,1.0,1.0,A,1.0,10
709,735,2,D,1,0,1,B,0.0,D,19.289995421655476,3.1994225140661,2023-09-14 11:07:12.664726,2659,91,1,0.0,0.0,0.0,D,0.0,3
710,736,2,A,0,0,0,,,,24.731417706236243,,2023-09-14 11:07:19.393360,1481,89,0,,,,B,,6
711,737,1,B,0,0,1,C,1.0,B,14.248538988642395,5.32150327321142,2023-09-14 11:07:35.053060,2877,89,1,0.0,0.0,0.0,C,0.0,7
712,738,1,D,1,0,1,C,0.0,D,53.24857278354466,37.123354675248265,2023-09-14 11:07:37.916343,1179,93,1,0.0,0.0,0.0,D,0.0,0
713,739,3,C,1,0,1,C,1.0,B,32.398855559527874,4.595756086520851,2023-09-14 11:07:43.387077,14,84,1,1.0,1.0,1.0,C,0.0,11
714,740,3,A,1,0,1,D,0.0,A,35.17839759867638,1.109913938678801,2023-09-14 11:07:48.016580,1635,91,1,0.0,0.0,0.0,A,0.0,4
715,741,4,D,0,0,0,,,,9.775197697803378,,2023-09-14 11:07:53.245665,2508,84,0,,,,B,,12
716,742,3,D,1,0,0,,,,12.6211161557585,,2023-09-14 11:08:08.100613,1693,84,0,,,,D,,13
717,743,4,A,1,1,0,A,1.0,,73.41324006114155,12.988461097702384,2023-09-14 11:08:08.629030,394,92,1,,,1.0,A,,3
718,744,2,A,1,1,0,A,1.0,,48.17258084286004,37.4041351089254,2023-09-14 11:08:26.149849,2473,93,1,,,1.0,A,,1
719,745,5,C,1,0,0,,,,25.267399709671736,,2023-09-14 11:08:33.962783,2468,92,0,,,,C,,4
720,746,4,B,1,0,1,A,0.0,B,50.50083796400577,1.4200609363615513,2023-09-14 11:08:38.582219,2723,91,1,0.0,0.0,0.0,B,0.0,5
721,747,3,C,1,1,0,C,1.0,,23.828330517746508,18.745520173572004,2023-09-14 11:08:50.108170,2871,93,1,,,1.0,C,,2
722,748,6,C,1,0,0,,,,17.782744396477938,,2023-09-14 11:08:51.846112,1389,92,0,,,,C,,5
723,749,5,C,1,0,0,,,,15.254871907643974,,2023-09-14 11:08:53.900499,912,91,0,,,,C,,6
724,750,4,C,0,0,1,B,0.0,D,47.99728424102068,28.25061956513673,2023-09-14 11:08:56.161926,2848,84,1,1.0,0.0,0.0,D,1.0,14
725,751,7,D,1,0,0,,,,5.2136229099705815,,2023-09-14 11:08:57.125589,227,92,0,,,,D,,6
726,752,3,C,0,0,1,C,0.0,A,9.161698719486594,2.4651005808264017,2023-09-14 11:09:06.545466,523,84,1,1.0,1.0,1.0,D,0.0,15
727,753,6,C,1,0,1,B,0.0,C,20.00446126423776,1.2910697907209396,2023-09-14 11:09:13.961504,277,91,1,0.0,0.0,0.0,C,0.0,7
728,754,3,B,1,0,1,B,1.0,D,7.613180318847299,2.295972273685038,2023-09-14 11:09:15.238871,2916,84,1,1.0,1.0,1.0,B,0.0,16
729,755,4,A,1,1,0,A,1.0,,33.170400919392705,27.70127419847995,2023-09-14 11:09:23.347225,592,93,1,,,1.0,A,,3
730,756,4,A,0,0,1,A,0.0,B,20.085184204392135,2.008030988276005,2023-09-14 11:09:35.486902,362,84,1,1.0,1.0,1.0,B,1.0,17
731,757,7,B,1,0,1,C,0.0,B,22.238763734698296,1.4906855169683695,2023-09-14 11:09:36.269359,1325,91,1,0.0,0.0,0.0,B,0.0,8
732,758,3,D,0,0,1,D,0.0,B,12.085321485064924,3.489488013088703,2023-09-14 11:09:48.490534,1159,84,1,1.0,1.0,1.0,A,0.0,18
733,759,5,B,1,1,0,B,1.0,,30.818400889635086,24.702708892524242,2023-09-14 11:09:54.230493,1995,93,1,,,1.0,B,,4
734,760,3,D,1,0,1,D,1.0,C,10.084723185747862,3.360429367981851,2023-09-14 11:09:59.584146,2228,84,1,1.0,1.0,1.0,D,0.0,19
735,761,4,D,0,0,1,D,0.0,B,9.579680961556733,3.0650437278673053,2023-09-14 11:10:09.226384,1940,84,1,1.0,1.0,1.0,B,1.0,20
736,762,8,B,1,0,0,,,,8.39828438591212,,2023-09-14 11:10:18.931113,1010,91,0,,,,B,,9
737,763,1,C,1,0,0,,,,54.75026010069996,,2023-09-14 11:10:20.901457,2234,95,0,,,,C,,0
738,764,3,B,1,0,0,,,,13.081080703996122,,2023-09-14 11:10:23.780204,143,84,0,,,,B,,21
739,765,6,A,1,1,0,A,1.0,,29.833271474577487,25.170415073633194,2023-09-14 11:10:24.130492,1696,93,1,,,1.0,A,,5
740,766,8,B,1,0,0,,,,16.741371330805123,,2023-09-14 11:10:37.156109,160,92,0,,,,B,,7
741,767,9,A,1,0,0,,,,23.188163396902382,,2023-09-14 11:10:42.191853,2548,91,0,,,,A,,10
742,768,9,D,1,0,0,,,,15.793781224638224,,2023-09-14 11:10:53.013827,1361,92,0,,,,D,,8
743,769,10,D,1,0,1,D,1.0,B,9.206859983503819,2.5617870138958097,2023-09-14 11:11:02.293382,1379,92,1,1.0,1.0,1.0,D,0.0,9
744,770,10,A,1,0,1,C,0.0,A,24.485645070672035,6.855149543844163,2023-09-14 11:11:06.732779,2344,91,1,0.0,0.0,0.0,A,0.0,11
745,771,7,C,1,1,0,C,1.0,,49.249592133797705,42.16156396549195,2023-09-14 11:11:13.437092,962,93,1,,,1.0,C,,6
746,772,2,B,1,0,1,B,1.0,C,62.79961582645774,17.295766942203045,2023-09-14 11:11:23.764548,2046,95,1,1.0,1.0,1.0,B,0.0,1
747,773,11,A,1,0,1,D,0.0,A,28.565041162073612,2.80931266117841,2023-09-14 11:11:35.364972,2674,91,1,0.0,0.0,0.0,A,0.0,12
748,774,1,C,1,1,0,C,1.0,,19.017144039273262,4.001915940083563,2023-09-14 11:11:42.556272,1910,98,1,,,1.0,C,,0
749,775,8,A,1,0,1,C,0.0,A,15.806319018825889,6.358270476572216,2023-09-14 11:11:53.711363,33,93,1,0.0,0.0,0.0,A,0.0,7
750,776,9,C,1,1,0,C,1.0,,13.002563817426562,9.843871572986245,2023-09-14 11:12:06.801608,1670,93,1,,,1.0,C,,8
751,777,4,A,0,0,1,A,0.0,D,114.56246068701148,10.605099545791745,2023-09-14 11:12:18.428849,2341,84,1,1.0,1.0,1.0,C,0.0,22
752,778,10,D,0,1,0,D,0.0,,14.669208943843842,10.907252022996545,2023-09-14 11:12:21.527629,1978,93,1,,,1.0,B,,9
753,779,1,C,0,0,0,,,,25.69819137081504,,2023-09-14 11:12:30.926331,1708,96,0,,,,B,,0
754,780,3,C,1,0,0,,,,15.963053220883012,,2023-09-14 11:12:36.038343,1356,84,0,,,,C,,23
755,781,8,A,1,1,0,A,1.0,,14.748299065046012,4.860787282697856,2023-09-14 11:12:39.910468,1852,93,1,,,1.0,A,,10
756,782,12,A,1,0,0,,,,67.45971015095711,,2023-09-14 11:12:42.894956,2671,91,0,,,,A,,13
757,783,4,C,0,0,0,,,,13.632400275208056,,2023-09-14 11:12:49.786778,2140,84,0,,,,B,,24
758,784,1,A,0,0,0,,,,13.066082205623388,,2023-09-14 11:12:50.574576,1650,96,0,,,,B,,1
759,785,3,A,0,0,0,,,,93.20842532347888,,2023-09-14 11:12:57.083777,2444,95,0,,,,C,,2
760,786,3,D,0,0,1,D,0.0,C,7.448585048317909,2.4983252249658108,2023-09-14 11:12:58.459372,2757,84,1,1.0,1.0,1.0,C,1.0,25
761,787,3,D,0,0,1,D,0.0,A,7.252256315201521,2.8153667356818914,2023-09-14 11:13:06.654043,2125,84,1,1.0,1.0,1.0,C,0.0,26
762,788,9,D,0,1,0,B,1.0,,27.93635150976479,21.868653698824346,2023-09-14 11:13:07.913616,2406,93,1,,,0.0,B,,11
763,789,3,A,0,0,0,,,,4.831025439314544,,2023-09-14 11:13:12.399859,2227,84,0,,,,D,,27
764,790,8,C,1,1,0,D,0.0,,10.029574667103589,4.949780412018299,2023-09-14 11:13:20.001179,2634,93,1,,,0.0,C,,12
765,791,3,A,0,0,0,,,,7.37874152045697,,2023-09-14 11:13:20.970053,2575,84,0,,,,D,,28
766,792,3,A,0,0,0,,,,4.228452381677926,,2023-09-14 11:13:26.256052,1075,84,0,,,,D,,29
767,793,9,B,1,0,1,C,0.0,B,10.446547262370586,1.6249993424862623,2023-09-14 11:13:30.517968,1556,93,1,0.0,0.0,0.0,B,0.0,13
768,794,3,C,1,0,0,,,,27.683105138130486,,2023-09-14 11:13:32.603512,367,95,0,,,,C,,3
769,795,10,D,1,0,0,,,,4.185730131343007,,2023-09-14 11:13:34.785478,259,93,0,,,,D,,14
770,796,11,B,1,1,0,D,0.0,,16.653243004344404,10.977760187350214,2023-09-14 11:13:51.523309,1821,93,1,,,0.0,B,,15
771,797,4,C,1,0,1,B,0.0,C,35.363707919605076,4.580408570356667,2023-09-14 11:14:08.062693,679,95,1,0.0,0.0,0.0,C,0.0,4
772,798,12,D,0,1,0,D,0.0,,18.22880935575813,13.546483006328344,2023-09-14 11:14:09.812016,2891,93,1,,,1.0,B,,16
773,799,5,A,1,0,0,,,,34.95094305090606,,2023-09-14 11:14:43.066775,776,95,0,,,,A,,5
774,800,6,C,1,0,1,D,0.0,C,30.114630739204586,2.8509503388777375,2023-09-14 11:15:13.250232,352,95,1,0.0,0.0,0.0,C,0.0,6
775,801,7,C,1,0,0,,,,47.43650082219392,,2023-09-14 11:16:00.752123,1143,95,0,,,,C,,7
776,802,1,C,1,0,1,D,0.0,C,25.539782809093595,19.330706452950835,2023-09-14 11:16:18.721319,146,100,1,0.0,0.0,0.0,C,0.0,0
777,803,2,C,1,0,1,B,0.0,C,22.731859968975186,3.6274414928629994,2023-09-14 11:16:41.514221,943,100,1,0.0,0.0,0.0,C,0.0,1
778,804,8,C,1,0,1,A,0.0,C,13.19195372890681,1.3856823220849037,2023-09-14 11:16:57.533317,483,95,1,0.0,0.0,0.0,C,0.0,8
779,805,3,D,1,0,0,,,,23.912505513988435,,2023-09-14 11:17:05.543056,490,100,0,,,,D,,2
780,806,9,C,1,0,1,B,0.0,C,25.414181001484394,1.2857031906023622,2023-09-14 11:17:23.015988,842,95,1,0.0,0.0,0.0,C,0.0,9
781,807,4,D,1,0,0,,,,29.879587590694427,,2023-09-14 11:17:35.485072,1385,100,0,,,,D,,3
782,808,1,C,1,0,0,,,,498.70066339336336,,2023-09-14 11:17:42.682140,2060,94,0,,,,C,,0
783,809,5,D,1,0,1,B,0.0,D,18.129503366537392,11.16808126680553,2023-09-14 11:17:53.678367,1865,100,1,0.0,0.0,0.0,D,0.0,4
784,810,6,C,1,0,1,A,0.0,C,6.042145868763328,2.1549811139702797,2023-09-14 11:17:59.874434,2377,100,1,0.0,0.0,0.0,C,0.0,5
785,811,1,D,1,1,0,A,0.0,,60.11618044320494,48.288333653472364,2023-09-14 11:18:11.573722,477,101,1,,,0.0,D,,0
786,812,10,C,1,0,1,D,0.0,C,60.45454037562013,27.394267739728093,2023-09-14 11:18:23.538416,1145,95,1,0.0,0.0,0.0,C,0.0,10
787,813,2,A,1,1,0,A,1.0,,12.440297004766762,3.8586464123800397,2023-09-14 11:18:24.075462,1578,101,1,,,1.0,A,,1
788,814,3,B,1,1,0,B,1.0,,16.185589890927076,7.361537823453546,2023-09-14 11:18:40.360774,807,101,1,,,1.0,B,,2
789,815,4,A,1,1,0,A,1.0,,9.747259854339063,1.68849456589669,2023-09-14 11:18:50.175300,850,101,1,,,1.0,A,,3
790,816,11,B,1,0,1,A,0.0,B,47.01822864823043,1.0387539640069008,2023-09-14 11:19:10.644810,1769,95,1,0.0,0.0,0.0,B,0.0,11
791,817,5,A,1,1,0,A,1.0,,41.086454186588526,18.96873330231756,2023-09-14 11:19:31.325685,2400,101,1,,,1.0,A,,4
792,818,6,C,1,1,0,A,0.0,,43.103761387988925,2.079572821035981,2023-09-14 11:20:14.533706,1368,101,1,,,0.0,C,,5
793,819,12,B,0,0,0,,,,80.94492566492409,,2023-09-14 11:20:31.668426,2702,95,0,,,,C,,12
794,820,1,D,0,1,0,D,0.0,,39.80229746643454,26.695485087111592,2023-09-14 11:20:47.840753,1392,102,1,,,1.0,B,,0
795,821,7,B,1,1,0,B,1.0,,38.861428116448224,31.970375129953027,2023-09-14 11:20:53.461077,595,101,1,,,1.0,B,,6
796,822,1,C,1,1,0,C,1.0,,10.461223483085632,5.198264085687697,2023-09-14 11:21:09.776775,450,102,1,,,1.0,C,,1
797,823,2,B,1,1,0,B,1.0,,19.5574770309031,6.697100593708456,2023-09-14 11:21:29.404299,2188,102,1,,,1.0,B,,2
798,824,3,A,1,0,0,,,,16.115772414952517,,2023-09-14 11:21:45.613794,1876,102,0,,,,A,,3
799,825,8,C,1,1,0,A,0.0,,35.5930480286479,1.899460507556796,2023-09-14 11:21:55.641927,2842,101,1,,,0.0,C,,7
800,826,4,A,1,1,0,A,1.0,,11.373285982757807,2.944020743481815,2023-09-14 11:21:57.038616,22,102,1,,,1.0,A,,4
801,827,1,D,0,0,1,D,0.0,A,486.2015660973266,472.9398011183366,2023-09-14 11:22:00.406424,189,99,1,1.0,1.0,1.0,A,1.0,0
802,828,5,B,0,1,0,B,0.0,,30.698993456549942,22.493699333630502,2023-09-14 11:22:27.796930,2450,102,1,,,1.0,D,,5
803,829,9,B,0,1,0,B,0.0,,49.57399416342378,11.509282541461289,2023-09-14 11:22:45.330646,1902,101,1,,,1.0,D,,8
804,830,1,C,1,0,0,,,,55.32741719018668,,2023-09-14 11:22:47.811803,50,103,0,,,,C,,0
805,831,2,D,1,0,1,B,0.0,D,26.568022958934307,3.937960118986666,2023-09-14 11:23:14.452825,459,103,1,0.0,0.0,0.0,D,0.0,1
806,832,7,D,0,1,0,B,1.0,,409.23277880158275,207.46781505271792,2023-09-14 11:24:49.170781,1686,100,1,,,0.0,B,,6
807,833,3,A,1,0,0,,,,95.12201782502234,,2023-09-14 11:24:49.675919,2423,103,0,,,,A,,2
808,834,4,C,1,0,0,,,,17.547772854566574,,2023-09-14 11:25:07.303345,2199,103,0,,,,C,,3
809,835,1,D,1,1,0,D,1.0,,31.924517828039825,11.428520793095231,2023-09-14 11:25:07.586997,1214,106,1,,,1.0,D,,0
810,836,3,B,0,0,1,D,1.0,B,16.149607826024294,1.810944139957428,2023-09-14 11:25:12.409844,2037,100,1,0.0,0.0,0.0,D,0.0,7
811,837,5,A,1,0,1,B,0.0,A,20.739694354124367,2.074856744147837,2023-09-14 11:25:28.119606,3018,103,1,0.0,0.0,0.0,A,0.0,4
812,838,6,B,1,0,1,A,0.0,B,6.59353809710592,1.3168695056810975,2023-09-14 11:25:34.798437,2250,103,1,0.0,0.0,0.0,B,0.0,5
813,839,2,B,0,1,0,B,0.0,,40.19666730891913,29.68011469207704,2023-09-14 11:25:47.852556,3009,106,1,,,1.0,C,,1
814,840,3,C,1,0,1,B,0.0,C,34.9133613826707,2.182447743602097,2023-09-14 11:25:49.075199,1293,100,1,0.0,0.0,0.0,C,0.0,8
815,841,7,B,1,0,1,C,0.0,B,20.074501703493297,2.196255749091506,2023-09-14 11:25:54.937391,927,103,1,0.0,0.0,0.0,B,0.0,6
816,842,4,B,1,0,0,,,,25.050609436817467,,2023-09-14 11:26:14.179913,148,100,0,,,,B,,9
817,843,1,A,0,0,0,,,,24.909403590485454,,2023-09-14 11:26:18.198666,418,106,0,,,,C,,2
818,844,8,B,1,0,1,D,0.0,B,14.700039238668978,1.0057128816843033,2023-09-14 11:26:37.974475,1011,103,1,0.0,0.0,0.0,B,0.0,7
819,845,9,A,1,0,1,B,0.0,A,8.233014094643295,1.4236201038584113,2023-09-14 11:26:46.333863,2467,103,1,0.0,0.0,0.0,A,0.0,8
820,846,2,D,1,0,1,C,0.0,D,548.7227573627606,106.46587400324643,2023-09-14 11:26:51.474727,2512,94,1,0.0,0.0,0.0,D,0.0,1
821,847,10,B,1,0,1,A,0.0,B,11.938845936208963,3.1530520552769303,2023-09-14 11:26:58.338054,2627,103,1,0.0,0.0,0.0,B,0.0,9
822,848,1,C,1,0,1,A,0.0,C,57.4470353750512,34.12926413863897,2023-09-14 11:27:17.831500,1369,106,1,0.0,0.0,0.0,C,0.0,3
823,849,5,D,0,0,1,B,0.0,D,65.98605214245617,3.5724174873903394,2023-09-14 11:27:20.236583,1874,100,1,0.0,0.0,0.0,C,0.0,10
824,850,11,D,1,0,1,C,0.0,D,30.241190907545388,3.0783363385125995,2023-09-14 11:27:28.640736,1564,103,1,0.0,0.0,0.0,D,0.0,10
825,851,2,C,0,0,0,,,,15.102369023486972,,2023-09-14 11:27:33.004940,1983,106,0,,,,D,,4
826,852,3,D,1,0,0,,,,21.686239594593644,,2023-09-14 11:27:43.468779,1492,100,0,,,,D,,11
827,853,12,C,1,0,0,,,,16.88010067306459,,2023-09-14 11:27:45.580870,861,103,0,,,,C,,11
828,854,1,D,0,0,0,,,,6.794578252360225,,2023-09-14 11:27:46.236372,2773,106,0,,,,B,,5
829,855,1,B,0,0,1,C,0.0,B,11.18098721653223,1.8701726542785764,2023-09-14 11:28:00.632839,2114,106,1,0.0,0.0,0.0,D,0.0,6
830,856,1,A,1,0,0,,,,22.524708243086934,,2023-09-14 11:28:04.598284,1540,109,0,,,,A,,0
831,857,1,D,0,0,0,,,,16.636436065658927,,2023-09-14 11:28:21.180860,1687,106,0,,,,B,,7
832,858,4,A,1,1,0,A,1.0,,43.79774941317737,29.99306819960475,2023-09-14 11:28:27.360241,2586,100,1,,,1.0,A,,12
833,859,1,C,1,0,1,B,0.0,C,22.78350075148046,17.558321666903794,2023-09-14 11:28:46.366877,2727,106,1,0.0,0.0,0.0,C,0.0,8
834,860,1,B,0,1,0,A,0.0,,151.94507299549878,117.77315892092884,2023-09-14 11:28:51.471390,1914,108,1,,,0.0,C,,0
835,861,2,C,0,1,0,C,0.0,,9.554619769565761,3.4276647455990314,2023-09-14 11:28:56.033980,1766,106,1,,,1.0,A,,9
836,862,3,C,1,0,1,B,0.0,C,139.95726084336638,8.069848713465035,2023-09-14 11:29:11.543123,2571,94,1,0.0,0.0,0.0,C,0.0,2
837,863,5,A,1,0,1,B,0.0,A,63.50680102780461,2.4568005623295903,2023-09-14 11:29:30.928107,647,100,1,0.0,0.0,0.0,A,0.0,13
838,864,1,D,0,0,0,,,,8.372645518742502,,2023-09-14 11:29:32.393509,1230,110,0,,,,C,,0
839,865,1,B,1,1,0,B,1.0,,37.55078627169132,11.475714402273297,2023-09-14 11:29:35.053640,2684,108,1,,,1.0,B,,1
840,866,2,B,1,0,0,,,,0.14142955001443624,,2023-09-14 11:29:35.249976,2845,108,0,,,,B,,2
841,867,2,A,0,0,1,B,0.0,C,103.14719821326435,17.393435744568706,2023-09-14 11:29:47.803496,1840,109,1,1.0,0.0,0.0,C,1.0,1
842,868,6,C,1,0,1,D,0.0,C,20.06585917249322,2.5753785418346524,2023-09-14 11:29:51.056290,314,100,1,0.0,0.0,0.0,C,0.0,14
843,869,1,C,1,0,1,D,0.0,C,16.237353227101266,8.136226366274059,2023-09-14 11:29:52.494646,943,110,1,0.0,0.0,0.0,C,0.0,1
844,870,2,B,1,1,0,B,1.0,,8.43938741274178,2.4557118341326714,2023-09-14 11:30:00.984113,1083,110,1,,,1.0,B,,2
845,871,3,B,1,1,0,D,0.0,,35.73144984617829,23.111235692165792,2023-09-14 11:30:11.067932,2215,108,1,,,0.0,B,,3
846,872,3,A,1,1,0,A,1.0,,11.385451628826559,1.9903232967481017,2023-09-14 11:30:12.453673,2744,110,1,,,1.0,A,,3
847,873,4,C,0,1,0,C,0.0,,4.976442940533161,1.926487092860043,2023-09-14 11:30:17.492135,1707,110,1,,,1.0,B,,4
848,874,4,C,1,1,0,C,1.0,,33.95264766085893,24.150654159486294,2023-09-14 11:30:45.086733,2117,108,1,,,1.0,C,,4
849,875,7,B,0,0,1,D,1.0,B,71.51771683804691,3.3296038759872317,2023-09-14 11:31:02.635920,232,100,1,0.0,0.0,0.0,D,0.0,15
850,876,1,D,1,0,1,D,1.0,A,85.84713358432055,9.369211046025157,2023-09-14 11:31:23.372251,216,109,1,1.0,1.0,1.0,D,0.0,2
851,877,5,B,1,1,0,B,1.0,,38.96246123034507,31.608489981852472,2023-09-14 11:31:24.128937,691,108,1,,,1.0,B,,5
852,878,6,B,1,0,1,D,0.0,B,10.733528717420995,6.047491010278463,2023-09-14 11:31:34.927191,2367,108,1,0.0,0.0,0.0,B,0.0,6
853,879,2,C,0,0,0,,,,15.14210952538997,,2023-09-14 11:31:38.583058,1505,109,0,,,,D,,3
854,880,4,C,1,0,0,,,,154.21484100166708,,2023-09-14 11:31:45.835419,1477,94,0,,,,C,,3
855,881,1,B,1,0,0,,,,10.817626021802425,,2023-09-14 11:31:55.835619,609,109,0,,,,B,,4
856,882,2,B,1,0,1,A,0.0,B,25.759016109630466,6.343248886056244,2023-09-14 11:32:21.707571,272,109,1,0.0,0.0,0.0,B,0.0,5
857,883,3,C,1,0,0,,,,7.186037405394018,,2023-09-14 11:32:29.001540,1789,109,0,,,,C,,6
858,884,7,C,1,1,0,A,0.0,,60.31129441037774,50.793872624635696,2023-09-14 11:32:35.316038,1419,108,1,,,0.0,C,,7
859,885,4,B,1,0,0,,,,14.179787297733128,,2023-09-14 11:32:43.240206,1594,109,0,,,,B,,7
860,886,5,B,1,0,1,C,0.0,B,23.692450328730047,4.168966106139123,2023-09-14 11:33:06.991776,284,109,1,0.0,0.0,0.0,B,0.0,8
861,887,6,C,1,0,0,,,,38.25128156878054,,2023-09-14 11:33:45.304351,1763,109,0,,,,C,,9
862,888,7,C,1,0,0,,,,3.149181148968637,,2023-09-14 11:33:48.564979,896,109,0,,,,C,,10
863,889,8,D,0,1,0,D,0.0,,32.137044868431985,27.77597943227738,2023-09-14 11:35:45.034929,1785,108,1,,,1.0,C,,8
864,890,8,A,1,0,0,,,,7.538272829726338,,2023-09-14 11:35:55.932514,1780,108,0,,,,A,,9
865,891,9,D,1,1,0,D,1.0,,36.74949773680419,31.409850789234042,2023-09-14 11:36:32.803203,2967,108,1,,,1.0,D,,10
866,892,5,C,1,0,1,B,0.0,C,289.5919154509902,5.614823780953884,2023-09-14 11:36:35.543179,1906,94,1,0.0,0.0,0.0,C,0.0,4
867,893,10,B,1,1,0,B,1.0,,10.883471935987473,2.1141764726489782,2023-09-14 11:36:43.753089,717,108,1,,,1.0,B,,11
868,894,1,D,0,0,1,D,0.0,B,89.56396001111716,29.95842380914837,2023-09-14 11:36:56.889428,654,112,1,1.0,1.0,1.0,B,1.0,0
869,895,11,B,0,1,0,B,0.0,,31.323455617763102,21.083657464012504,2023-09-14 11:37:15.143973,1036,108,1,,,1.0,C,,12
870,896,8,C,0,1,0,C,0.0,,17.89819786977023,9.781576017849147,2023-09-14 11:37:34.871068,998,108,1,,,1.0,A,,13
871,897,1,C,1,0,0,,,,28.973429420031607,,2023-09-14 11:37:40.645959,1177,112,0,,,,C,,1
872,898,8,B,1,1,0,D,0.0,,30.72763512097299,19.00735042989254,2023-09-14 11:38:07.082572,10,108,1,,,0.0,B,,14
873,899,2,D,1,0,0,,,,35.80938173737377,,2023-09-14 11:38:16.520843,2638,112,0,,,,D,,2
874,900,9,C,1,1,0,C,1.0,,17.923211776651442,8.363671101629734,2023-09-14 11:38:25.074130,679,108,1,,,1.0,C,,15
875,901,6,A,1,0,0,,,,119.04418624937534,,2023-09-14 11:38:34.663112,940,94,0,,,,A,,5
876,902,3,D,0,0,0,,,,43.6781090721488,,2023-09-14 11:39:00.280764,2285,112,0,,,,A,,3
877,903,10,B,1,1,0,B,1.0,,43.27218194492161,33.62430395465344,2023-09-14 11:39:08.408147,380,108,1,,,1.0,B,,16
